Collector (PI),field_number,Genus,Species,subspecies,needs_confirmation,order,sex,mass (g),date,Country,Departament,Municipio,Locality,vereda,reserva,Latitude_Original,Longitude_Original,elevation,Ectoparasite_sample,Ectoparsite Sampling Method,Ecotparasite Box Location (Cold Storage),ectoparasites_box,lice_total,Ecomorph Notes,lice ages,feather_mites_total,ticks_total,flies_total,fleas_total,others,Column
JMA,NA,Adelomyia,melanogenys,,,Apodiformes,U,300,2015-07-01T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
JMA,NA,Coeligena,coeligena,,,Apodiformes,U,300,2015-07-01T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
JMA,U,Elaenia,pallantangae,,,Passeriformes,U,301,2015-07-01T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,B89,Mionectes,striaticollis,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,B90,Xenopipo,flavicapilla,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,YES,,Universidad Icesi,"E4,61",2,,,0,0,,,0,
JMA,B91,Elaenia,frantzii,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C204,Premnoplex,brunnescens,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C472,Myiothlypis,coronatus,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,YES,,Universidad Icesi,"E4,62",2,,,0,0,,,0,
JMA,C478,Tangara,labradorides,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C479,Hemispingus,frontalis,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,F81,Pipreola,riefferii,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,"E4,60",2,,,0,0,,,0,
JMA,G290,Cacicus,chrysonotus,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,YES,,Universidad Icesi,"E4,63",0,,,0,0,,1,1 thing,
JMA,G291,Cacicus,chrysonotus,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,G292,Cacicus,chrysonotus,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,YES,,Universidad Icesi,"E4,57; E4,58",14,,,0,0,,,Thing,
JMA,G293,Cacicus,chrysonotus,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,"E4,59",0,,,0,0,,2,f. mites,
JMA,B21,Myioborus,miniatus,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,C477,Synallaxis,azarae,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,E309,Xiphorhynchus,erythropygius,,,Passeriformes,U,301,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
JMA,E534,Atlapetes,latinuchus,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
JMA,F79,Pipreola,riefferii,,,Passeriformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,NO,,,,,,,,,,,,
JMA,NA,Adelomyia,melanogenys,,,Apodiformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,NA,Adelomyia,melanogenys,,,Apodiformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,NA,Coeligena,coeligena,,,Apodiformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,NO,,,,,,,,,,,,
JMA,NA,Phaethornis,syrmatophorus,,,Apodiformes,U,300,2015-07-02T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
JMA,C473,Diglossa,albilatera,,,Passeriformes,U,300,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C474,Premnornis,guttuliger,,,Passeriformes,U,301,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,YES,,Universidad Icesi,"E4,64",0,,,0,38,,,0,
JMA,C475,Diglossa,cyanea,,,Passeriformes,U,301,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C476,Diglossa,albilatera,,,Passeriformes,U,300,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,YES,,Universidad Icesi,"E4,66",1,,,0,0,,,0,
JMA,E380,Xiphorhynchus,erythropygius,,,Passeriformes,U,301,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,NA,Boissonneaua,flavescens,,,Apodiformes,U,300,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,YES,,Universidad Icesi,"E4,65",0,,,0,0,,,Flower mites,
JMA,C998,Tangara,icterocephala,,,Passeriformes,U,43.22,2015-07-03T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10020,Euphonia,xanthogaster,,,Passeriformes,M,27.33,2015-07-03T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10021,Mionectes,olivaceus,,,Passeriformes,F,25.08,2015-07-03T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10022,Mionectes,olivaceus,,,Passeriformes,F,32.18,2015-07-03T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10023,Mionectes,olivaceus,,,Passeriformes,F,31.93,2015-07-03T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,D593,Iridosornis,porphyrocephalus,,,Passeriformes,U,49.25,2015-07-03T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,F40,Turdus,serranus,,,Passeriformes,U,500,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,NO,,,,,,,,,,,,
JMA,NA,Coeligena,coeligena,,,Apodiformes,U,300,2015-07-03T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,C1000,Basileuterus,tristriatus,,,Passeriformes,U,30.65,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,C999,Tangara,arthus,,,Passeriformes,U,39.52,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10024,Basileuterus,tristriatus,,,Passeriformes,U,32.93,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10025,Basileuterus,tristriatus,,,Passeriformes,U,27.72,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10026,Glyphorynchus,spirurus,,,Passeriformes,U,29.34,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,D594,Entomodestes,coracinus,,,Passeriformes,U,108.32,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,D595,Cantorchilus,nigricapillus,,,Passeriformes,U,43.8,2015-07-04T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,B92,Myioborus,miniatus,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C470,Premnornis,guttuliger,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C471,Premnoplex,brunnescens,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,YES,,Universidad Icesi,"E4,68",0,,,0,11,,,0,
JMA,E372,Anabacerthia,striaticollis,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,E373,Anabacerthia,striaticollis,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,E374,Arremon,brunneinucha,,,Passeriformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,YES,,Universidad Icesi,"E4,67",3,,,0,0,,,0,
JMA,I164,Aulacorhynchus,prasinus,,,Piciformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,NA,Ocreatus,underwoodii,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,B35,Mionectes,striaticollis,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,NO,,,,,,,,,,,,
JMA,B87,Basileuterus,tristriatus,,,Passeriformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,C471,Premnoplex,brunnescens,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,C485,Premnoplex,brunnescens,,,Passeriformes,U,301,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,NO,,,,,,,,,,,,
JMA,F46,Pipreola,riefferii,,,Passeriformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,NO,,,,,,,,,,,,
JMA,F82,Pipreola,riefferii,,,Passeriformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
JMA,NA,Adelomyia,melanogenys,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,NA,Adelomyia,melanogenys,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,NO,,,,,,,,,,,,
JMA,NA,Coeligena,coeligena,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,NO,,,,,,,,,,,,
JMA,NA,Phaethornis,syrmatophorus,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
JMA,NA,Phaethornis,syrmatophorus,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
JMA,NA,Coeligena,coeligena,,,Apodiformes,U,300,2015-07-06T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
JMA,B93,Mionectes,striaticollis,,,Passeriformes,U,301,2015-07-07T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
JMA,CG10027,Mionectes,olivaceus,,,Passeriformes,F,32.38,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10028,Tangara,labradorides,,,Passeriformes,U,31.28,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10029,Zimmerius,chrysops,,,Passeriformes,U,21.75,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10030,Phylloscartes,ophthalmicus,,cf,Passeriformes,U,25.29,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10031,Phylloscartes,ophthalmicus,,cf,Passeriformes,U,26.12,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10032,Phylloscartes,ophthalmicus,,cf,Passeriformes,U,24.73,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,D596,Cantorchilus,nigricapillus,,,Passeriformes,U,39.74,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,D597,Cantorchilus,nigricapillus,,,Passeriformes,U,40.84,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,D598,Cantorchilus,nigricapillus,,,Passeriformes,U,52.85,2015-07-07T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,E374,Arremon,brunneinucha,,,Passeriformes,U,300,2015-07-07T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,NO,,,,,,,,,,,,
JMA,F83,Turdus,serranus,,,Passeriformes,U,300,2015-07-07T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,F84,Pipreola,riefferii,,,Passeriformes,U,300,2015-07-07T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,NO,,,,,,,,,,,,
JMA,B94,Myioborus,miniatus,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C467,Premnornis,guttuliger,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,F85,Turdus,serranus,,,Passeriformes,U,300,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,YES,,Universidad Icesi,"E4,70",1,,,0,0,,,0,
JMA,B95,Mionectes,striaticollis,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,NO,,,,,,,,,,,,
JMA,C260,Myiothlypis,coronatus,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,NO,,,,,,,,,,,,
JMA,C468,Myadestes,ralloides,,,Passeriformes,U,300,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,C469,Premnoplex,brunnescens,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,NO,,,,,,,,,,,,
JMA,C470,Premnornis,guttuliger,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,NO,,,,,,,,,,,,
JMA,C485,Premnoplex,brunnescens,,,Passeriformes,U,301,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,CG10033,Sporophila,nigricollis,,,Passeriformes,M,20.52,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10034,Euphonia,xanthogaster,,,Passeriformes,F,24.68,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10035,Zimmerius,chrysops,,,Passeriformes,F,,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10036,Sporophila,sp.,,,Passeriformes,U,24.59,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10037,Glyphorynchus,spirurus,,,Passeriformes,U,26.2,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10038,Sporophila,sp.,,,Passeriformes,U,23.33,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10039,Sporophila,sp.,,,Passeriformes,U,23.66,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,CG10040,Troglodytes,aedon,,,Passeriformes,U,,2015-07-08T07:00:00Z,Colombia,Risaralda,Pueblo rico,Tatama,Montebello,Cerro montezuma,05°13'23.5'',076°04'48.6'',1400,NO,,,,,,,,,,,,
JMA,NA,Phaethornis,syrmatophorus,,,Apodiformes,U,300,2015-07-08T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26292,76.39703,2499,NO,,,,,,,,,,,,
JMA,B96,Leptopogon,rufipectus,,,Passeriformes,U,301,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,C465,Hemispingus,frontalis,,,Passeriformes,U,301,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,YES,,Universidad Icesi,"E4,75",0,,,0,0,,,1 Hymenoptero,
JMA,C466,Henicorhina,leucophrys,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26212,76.40194,2507,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,E369,Pseudocolaptes,boissonneautii,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,E370,Cinnycerthia,olivascens,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,E371,Cinnycerthia,olivascens,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26382,76.39921,2264,YES,,Universidad Icesi,"E4,74",0,,,0,0,,1,,
JMA,F86,Arremon,brunneinucha,,,Passeriformes,U,500,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.2631,76.39901,2470,YES,,Universidad Icesi,,0,,,0,0,,,0,
JMA,B97,Ochthoeca,diadema,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,76.40235,2470,NO,,,,,,,,,,,,
JMA,C464,Hemispingus,frontalis,,,Passeriformes,U,301,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26136,76.39932,2623,NO,,,,,,,,,,,,
JMA,E371,Cinnycerthia,olivascens,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26257,7640020,2463,NO,,,,,,,,,,,,
JMA,E527,Cinnycerthia,olivascens,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26203,76.4001,2519,NO,,,,,,,,,,,,
JMA,E527,Cinnycerthia,olivascens,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26275,76.39835,2503,NO,,,,,,,,,,,,
JMA,E550,Cinnycerthia,olivascens,,,Passeriformes,U,300,2015-07-10T07:00:00Z,Colombia,Valle del cauca,La leonera,farallones,El pato,Estacion Biologica de Icesi Zygia,3.26399,76.39822,2466,NO,,,,,,,,,,,,
